title,start_year,end_year,production_span,genres,tmdb_id,media_type,actor_name,actor_tmdb_id,actor_gender_code,actor_gender,actor_age_at_release,character_name,is_named_character,billing_order,role_type,prominence_score,actor_ethnicity,confidence,sympathy_coding,arc_presence,arc_direction,confidence_arc
Man in the Mirror: The Michael Jackson Story,2004,2004,1,Drama|TV Movie,73353,movie,Brendan Prost,1051482,2,male,,Manny,True,6,supporting,0.0537,White,medium,neutral,flat,none,low
Man in the Mirror: The Michael Jackson Story,2004,2004,1,Drama|TV Movie,73353,movie,Barbara Mamabolo,64306,1,female,,Janet Jackson,True,7,supporting,0.046,Black,high,neutral,flat,none,low
Man in the Mirror: The Michael Jackson Story,2004,2004,1,Drama|TV Movie,73353,movie,April Telek,45428,1,female,,Debbie Rowe,True,8,supporting,0.0403,White,high,neutral,flat,none,low
Man in the Mirror: The Michael Jackson Story,2004,2004,1,Drama|TV Movie,73353,movie,Fred Tucker,4659343,0,unspecified,,Joe Jackson,True,9,supporting,0.0358,White,high,neutral,flat,none,low
Man in the Mirror: The Michael Jackson Story,2004,2004,1,Drama|TV Movie,73353,movie,Brennan Paul Gademans,4659344,0,unspecified,,Young Michael,True,10,supporting,0.0322,White,medium,protagonist,significant,positive,medium
Man in the Mirror: The Michael Jackson Story,2004,2004,1,Drama|TV Movie,73353,movie,Jason Griffith,1366442,2,male,,Jermaine,True,11,minor,0.0293,White,high,neutral,flat,none,low
Man in the Mirror: The Michael Jackson Story,2004,2004,1,Drama|TV Movie,73353,movie,Gerrick Winston,1818147,2,male,,Tito Jackson,True,12,minor,0.0269,Black,high,neutral,flat,none,low
Apocalypto,2006,2006,1,Action|Drama|History,1579,movie,Rudy Youngblood,17678,2,male,,Jaguar Paw,True,1,lead,0.278,Hispanic/Latino,high,protagonist,significant,positive,high
Apocalypto,2006,2006,1,Action|Drama|History,1579,movie,Raoul Max Trujillo,17688,2,male,,Zero Wolf,True,2,lead,0.139,Hispanic/Latino,high,antagonist,flat,none,medium
Apocalypto,2006,2006,1,Action|Drama|History,1579,movie,Gerardo Taracena,17689,2,male,,Middle Eye,True,3,lead,0.0927,Hispanic/Latino,high,antagonist,flat,none,medium
Apocalypto,2006,2006,1,Action|Drama|History,1579,movie,Iazua Larios,42009,1,female,,Sky Flower,True,4,supporting,0.0695,Hispanic/Latino,high,neutral,flat,none,low
Apocalypto,2006,2006,1,Action|Drama|History,1579,movie,Antonio Monroy,62477,2,male,,Chilam,True,5,supporting,0.0556,Hispanic/Latino,high,neutral,flat,none,low
Apocalypto,2006,2006,1,Action|Drama|History,1579,movie,María Isabel Díaz Lago,4364,1,female,,Mother in Law,True,6,supporting,0.0463,Hispanic/Latino,high,neutral,flat,none,low
Apocalypto,2006,2006,1,Action|Drama|History,1579,movie,Dalia Hernández,17679,1,female,,Seven,True,7,supporting,0.0397,Hispanic/Latino,high,protagonist,significant,positive,medium
Apocalypto,2006,2006,1,Action|Drama|History,1579,movie,Jonathan Brewer,17680,2,male,,Blunted,True,8,supporting,0.0347,White,medium,neutral,flat,none,low
Apocalypto,2006,2006,1,Action|Drama|History,1579,movie,Morris Birdyellowhead,17681,2,male,,Flint Sky,True,9,supporting,0.0309,Mixed/Multiracial,medium,neutral,flat,none,low
Apocalypto,2006,2006,1,Action|Drama|History,1579,movie,Carlos Emilio Báez,17682,2,male,,Turtles Run,True,10,supporting,0.0278,Hispanic/Latino,high,neutral,flat,none,low
Apocalypto,2006,2006,1,Action|Drama|History,1579,movie,Amilcar Ramírez,17683,0,unspecified,,Curl Nose,True,11,minor,0.0253,Hispanic/Latino,high,antagonist,flat,none,low
Apocalypto,2006,2006,1,Action|Drama|History,1579,movie,Israel Contreras,17684,0,unspecified,,Smoke Frog,True,12,minor,0.0232,Hispanic/Latino,high,neutral,flat,none,low
Apocalypto,2006,2006,1,Action|Drama|History,1579,movie,Israel Ríos,17685,0,unspecified,,Cocoa Leaf,True,13,minor,0.0214,Hispanic/Latino,high,neutral,flat,none,low
Apocalypto,2006,2006,1,Action|Drama|History,1579,movie,Espiridion Acosta Cache,17686,0,unspecified,,Old Story Teller,True,14,minor,0.0199,Hispanic/Latino,high,neutral,flat,none,low
Apocalypto,2006,2006,1,Action|Drama|History,1579,movie,Mayra Sérbulo,17687,1,female,,Young Woman,True,15,minor,0.0185,Hispanic/Latino,high,neutral,flat,none,low
Apocalypto,2006,2006,1,Action|Drama|History,1579,movie,Rodolfo Palacios,17690,2,male,,Snake Ink,True,16,minor,0.0174,Hispanic/Latino,high,antagonist,flat,none,low
Apocalypto,2006,2006,1,Action|Drama|History,1579,movie,Lorena Heranandez,42010,0,unspecified,,Village Girl,True,17,minor,0.0164,Hispanic/Latino,high,neutral,flat,none,low
Apocalypto,2006,2006,1,Action|Drama|History,1579,movie,Itandehui Gutierrez,42011,0,unspecified,,Wife,True,18,minor,0.0154,Hispanic/Latino,high,neutral,flat,none,low
Apocalypto,2006,2006,1,Action|Drama|History,1579,movie,Sayuri Gutierrez,42012,0,unspecified,,Eldest Daughter,True,19,minor,0.0146,Hispanic/Latino,high,neutral,flat,none,low
Apocalypto,2006,2006,1,Action|Drama|History,1579,movie,Hiram Soto,42013,0,unspecified,,Fish Hunter,True,20,minor,0.0139,Hispanic/Latino,high,antagonist,flat,none,low
Sniper: No Nation,2026,2026,1,Action|Thriller,1641319,movie,Chad Michael Collins,228371,2,male,,Brandon Beckett,True,1,lead,0.278,White,high,protagonist,significant,positive,medium
Sniper: No Nation,2026,2026,1,Action|Thriller,1641319,movie,Ryan Robbins,77164,2,male,,Zero,True,2,lead,0.139,White,high,neutral,flat,none,low
Sniper: No Nation,2026,2026,1,Action|Thriller,1641319,movie,Manuel Rodriguez-Saenz,1994213,2,male,,Nova,True,3,lead,0.0927,Hispanic/Latino,high,neutral,flat,none,low
Sniper: No Nation,2026,2026,1,Action|Thriller,1641319,movie,Josh Brener,1180979,2,male,,Intel Pete,True,4,supporting,0.0695,White,high,neutral,flat,none,low
Sniper: No Nation,2026,2026,1,Action|Thriller,1641319,movie,Tom Berenger,13022,2,male,,Thomas Beckett,True,5,supporting,0.0556,White,high,protagonist,significant,positive,medium
Sniper: No Nation,2026,2026,1,Action|Thriller,1641319,movie,Sizo Mahlangu,2387550,2,male,,Zondi,True,6,supporting,0.0463,Black,high,neutral,flat,none,low
Sniper: No Nation,2026,2026,1,Action|Thriller,1641319,movie,Masasa Mbangeni,2387551,1,female,,Angel,True,7,supporting,0.0397,Black,high,neutral,flat,none,low
Sniper: No Nation,2026,2026,1,Action|Thriller,1641319,movie,Jason K. Ralph,2721701,2,male,,Frost,True,8,supporting,0.0347,White,high,neutral,flat,none,low
Sniper: No Nation,2026,2026,1,Action|Thriller,1641319,movie,Danica De La Rey,3791829,1,female,,Skylar,True,9,supporting,0.0309,White,medium,neutral,flat,none,low
Sniper: No Nation,2026,2026,1,Action|Thriller,1641319,movie,Clayton Evertson,1491629,2,male,,Lorenzo,True,10,supporting,0.0278,White,high,neutral,flat,none,low
Sniper: No Nation,2026,2026,1,Action|Thriller,1641319,movie,Brandon Auret,1029029,2,male,,Kruger,True,11,minor,0.0253,White,high,antagonist,flat,none,low
Sniper: No Nation,2026,2026,1,Action|Thriller,1641319,movie,Gérard Rudolf,128096,2,male,,Roman Diaz,True,12,minor,0.0232,White,high,antagonist,flat,none,medium
Sniper: No Nation,2026,2026,1,Action|Thriller,1641319,movie,Nico Panagio,1064518,2,male,,Cabrera,True,13,minor,0.0214,White,high,neutral,flat,none,low
Sniper: No Nation,2026,2026,1,Action|Thriller,1641319,movie,Suraya-Rose Santos,1826099,1,female,,Katrina,True,14,minor,0.0199,Mixed/Multiracial,medium,neutral,flat,none,low
Sniper: No Nation,2026,2026,1,Action|Thriller,1641319,movie,Asher Stoltz,6130652,0,unspecified,,Govan Powers,True,15,minor,0.0185,White,high,neutral,flat,none,low
Sniper: No Nation,2026,2026,1,Action|Thriller,1641319,movie,Shane John Kruger,1758077,2,male,,Quinn,True,16,minor,0.0174,White,high,neutral,flat,none,low
Sniper: No Nation,2026,2026,1,Action|Thriller,1641319,movie,Tamer Burjaq,1838215,2,male,,Vincent,True,17,minor,0.0164,Middle Eastern,medium,neutral,flat,none,low
Sniper: No Nation,2026,2026,1,Action|Thriller,1641319,movie,Llewellyn Cordier,4460642,0,unspecified,,Iko,True,18,minor,0.0154,White,high,neutral,flat,none,low
Sniper: No Nation,2026,2026,1,Action|Thriller,1641319,movie,Hannah Mather,6130657,0,unspecified,,Yayan,True,19,minor,0.0146,White,high,neutral,flat,none,low
Sniper: No Nation,2026,2026,1,Action|Thriller,1641319,movie,Natasha Mayet,1799059,1,female,,Olivia,True,20,minor,0.0139,Mixed/Multiracial,medium,neutral,flat,none,low
Scream 7,2026,2026,1,Horror|Mystery|Crime,1159559,movie,Neve Campbell,9206,1,female,,Sidney Evans,True,1,lead,0.278,White,high,protagonist,significant,positive,medium
Scream 7,2026,2026,1,Horror|Mystery|Crime,1159559,movie,Courteney Cox,14405,1,female,,Gale Weathers,True,2,lead,0.139,White,high,protagonist,significant,positive,medium
Scream 7,2026,2026,1,Horror|Mystery|Crime,1159559,movie,Isabel May,1972974,1,female,,Tatum Evans,True,3,lead,0.0927,White,high,neutral,flat,none,low
Scream 7,2026,2026,1,Horror|Mystery|Crime,1159559,movie,Jasmin Savoy Brown,1508653,1,female,,Mindy Meeks-Martin,True,4,supporting,0.0695,Black,high,protagonist,significant,positive,medium
Scream 7,2026,2026,1,Horror|Mystery|Crime,1159559,movie,Mason Gooding,2174509,2,male,,Chad Meeks-Martin,True,5,supporting,0.0556,Mixed/Multiracial,medium,protagonist,significant,positive,medium
Scream 7,2026,2026,1,Horror|Mystery|Crime,1159559,movie,Roger L. Jackson,51957,2,male,,'The Voice' (voice),True,6,supporting,0.0463,White,high,antagonist,flat,none,low
Scream 7,2026,2026,1,Horror|Mystery|Crime,1159559,movie,Anna Camp,221098,1,female,,Jessica Bowden,True,7,supporting,0.0397,White,high,neutral,flat,none,low
Scream 7,2026,2026,1,Horror|Mystery|Crime,1159559,movie,Joel McHale,74949,2,male,,Mark Evans,True,8,supporting,0.0347,White,high,protagonist,significant,positive,medium
Scream 7,2026,2026,1,Horror|Mystery|Crime,1159559,movie,Celeste O'Connor,1972881,3,unspecified,,Chloe Parker,True,9,supporting,0.0309,Black,high,neutral,flat,none,low
Scream 7,2026,2026,1,Horror|Mystery|Crime,1159559,movie,Sam Rechner,3132260,2,male,,Ben Brown,True,10,supporting,0.0278,White,medium,neutral,flat,none,low
Scream 7,2026,2026,1,Horror|Mystery|Crime,1159559,movie,Asa Germann,2659895,2,male,,Lucas Bowden,True,11,minor,0.0253,White,medium,neutral,flat,none,low
Scream 7,2026,2026,1,Horror|Mystery|Crime,1159559,movie,Mckenna Grace,1172108,1,female,,Hannah Thurman,True,12,minor,0.0232,White,high,neutral,flat,none,low
Scream 7,2026,2026,1,Horror|Mystery|Crime,1159559,movie,Matthew Lillard,26457,2,male,,Stu Macher,True,13,minor,0.0214,White,high,antagonist,flat,none,medium
Scream 7,2026,2026,1,Horror|Mystery|Crime,1159559,movie,Kraig Dane,1755239,2,male,,Karl Gibbs,True,14,minor,0.0199,White,high,neutral,flat,none,low
Scream 7,2026,2026,1,Horror|Mystery|Crime,1159559,movie,Ethan Embry,58019,2,male,,Marco,True,15,minor,0.0185,White,high,neutral,flat,none,low
Scream 7,2026,2026,1,Horror|Mystery|Crime,1159559,movie,Mark Consuelos,112143,2,male,,Robbie Rivers,True,16,minor,0.0174,Hispanic/Latino,high,neutral,flat,none,low
Scream 7,2026,2026,1,Horror|Mystery|Crime,1159559,movie,Victor Turpin,2200314,2,male,,Deputy Meadows,True,17,minor,0.0164,Hispanic/Latino,high,neutral,flat,none,low
Scream 7,2026,2026,1,Horror|Mystery|Crime,1159559,movie,Amy Louise Pemberton,1134097,1,female,,Deputy Cooke,True,18,minor,0.0154,White,high,neutral,flat,none,low
Scream 7,2026,2026,1,Horror|Mystery|Crime,1159559,movie,Cyle Winters,4055045,2,male,,Aaron,True,19,minor,0.0146,White,medium,neutral,flat,none,low
Scream 7,2026,2026,1,Horror|Mystery|Crime,1159559,movie,Anah Diamanty,5897266,1,female,,Bella,True,20,minor,0.0139,Black,High,neutral,flat,none,low
Balls Up,2026,2026,1,Comedy|Action|Adventure,1084577,movie,Mark Wahlberg,13240,2,male,,Brad,True,1,lead,0.278,White,high,neutral,flat,none,low
Balls Up,2026,2026,1,Comedy|Action|Adventure,1084577,movie,Paul Walter Hauser,1294982,2,male,,Elijah,True,2,lead,0.139,White,high,neutral,flat,none,low
Balls Up,2026,2026,1,Comedy|Action|Adventure,1084577,movie,Sacha Baron Cohen,6730,2,male,,Pavio Curto,True,3,lead,0.0927,White,high,antihero,minor,ambiguous,low
Balls Up,2026,2026,1,Comedy|Action|Adventure,1084577,movie,Benjamin Bratt,4589,2,male,,Santos,True,4,supporting,0.0695,Hispanic/Latino,high,neutral,flat,none,low
Balls Up,2026,2026,1,Comedy|Action|Adventure,1084577,movie,Luciano Szafir,91588,2,male,,Cristos,True,5,supporting,0.0556,White,high,neutral,flat,none,low
Balls Up,2026,2026,1,Comedy|Action|Adventure,1084577,movie,Eva De Dominici,1240538,1,female,,Emilia,True,6,supporting,0.0463,Hispanic/Latino,high,neutral,flat,none,low
Balls Up,2026,2026,1,Comedy|Action|Adventure,1084577,movie,Daniela Melchior,1784612,1,female,,Antonia / Isadora,True,7,supporting,0.0397,White,high,neutral,flat,none,low
Balls Up,2026,2026,1,Comedy|Action|Adventure,1084577,movie,Molly Shannon,28640,1,female,,Burgess,True,8,supporting,0.0347,White,high,neutral,flat,none,low
Balls Up,2026,2026,1,Comedy|Action|Adventure,1084577,movie,Chelsey Crisp,105186,1,female,,Eco Warrior Julie,True,9,supporting,0.0309,White,high,neutral,flat,none,low
Balls Up,2026,2026,1,Comedy|Action|Adventure,1084577,movie,Eric André,934159,2,male,,Eco Warrior Aaron,True,10,supporting,0.0278,Black,high,protagonist,significant,positive,medium
Balls Up,2026,2026,1,Comedy|Action|Adventure,1084577,movie,Jackson Tozer,1525896,2,male,,Jeremy,True,11,minor,0.0253,White,medium,neutral,flat,none,low
Balls Up,2026,2026,1,Comedy|Action|Adventure,1084577,movie,Henrietta Amevor,3081911,1,female,,Monique,True,12,minor,0.0232,Black,high,neutral,flat,none,low
Balls Up,2026,2026,1,Comedy|Action|Adventure,1084577,movie,Abe Farrelly,2003317,2,male,,Steve,True,13,minor,0.0214,White,high,neutral,flat,none,low
Balls Up,2026,2026,1,Comedy|Action|Adventure,1084577,movie,Ryan Shelton,1544576,2,male,,Raoul,True,14,minor,0.0199,White,high,neutral,flat,none,low
Balls Up,2026,2026,1,Comedy|Action|Adventure,1084577,movie,Nathalie Oliveira,3241531,1,female,,Travel Ministry Official,True,15,minor,0.0185,Hispanic/Latino,High,neutral,flat,none,low
Balls Up,2026,2026,1,Comedy|Action|Adventure,1084577,movie,Thiago Moraes,1850645,2,male,,Brazil Travel Minister,True,16,minor,0.0174,White,medium,neutral,flat,none,low
Balls Up,2026,2026,1,Comedy|Action|Adventure,1084577,movie,Sloan Fischer,2758701,2,male,,Nightclub Waiter,True,17,minor,0.0164,White,medium,neutral,flat,none,low
Balls Up,2026,2026,1,Comedy|Action|Adventure,1084577,movie,Gianni Deguara,6143956,2,male,,Parcel Delivery Guy,True,18,minor,0.0154,White,medium,neutral,flat,none,low
Balls Up,2026,2026,1,Comedy|Action|Adventure,1084577,movie,Juliana Castro,6143957,1,female,,Argentina Radio Announcer (voice),True,19,minor,0.0146,Hispanic/Latino,high,neutral,flat,none,low
Balls Up,2026,2026,1,Comedy|Action|Adventure,1084577,movie,Ian Adamson,6143958,2,male,,Argentina Radio Announcer (voice),True,20,minor,0.0139,White,high,neutral,flat,none,low
Money Shot: The Pornhub Story,2023,2023,1,Documentary,1087040,movie,Noelle Perdue,3970030,1,female,,Self - Porn Industry Professional,True,1,lead,0.278,White,high,neutral,flat,none,low
Money Shot: The Pornhub Story,2023,2023,1,Documentary,1087040,movie,Michael Stabile,149066,2,male,,"Self - Porn Industry Advocate / Director of Public Affairs, FSC",True,2,lead,0.139,White,high,neutral,flat,none,low
Money Shot: The Pornhub Story,2023,2023,1,Documentary,1087040,movie,Siri Dahl,1100768,1,female,,Self - Porn Performer,True,3,lead,0.0927,White,high,neutral,flat,none,low
Money Shot: The Pornhub Story,2023,2023,1,Documentary,1087040,movie,Wolf Hudson,222346,2,male,,Self - Porn Performer,True,4,supporting,0.0695,White,high,neutral,flat,none,low
Money Shot: The Pornhub Story,2023,2023,1,Documentary,1087040,movie,Martin Patriquin,3970043,0,unspecified,,"Self - Journalist, The Logic",True,5,supporting,0.0556,White,high,neutral,flat,none,low
Money Shot: The Pornhub Story,2023,2023,1,Documentary,1087040,movie,Bree Mills,1647480,1,female,,Self - Porn Director,True,6,supporting,0.0463,White,high,neutral,flat,none,low
Money Shot: The Pornhub Story,2023,2023,1,Documentary,1087040,movie,Cherie DeVille,1041370,1,female,,Self - Porn Performer,True,7,supporting,0.0397,White,high,neutral,flat,none,low
Money Shot: The Pornhub Story,2023,2023,1,Documentary,1087040,movie,Asa Akira,232008,1,female,,Self - Pornhub Ambassador,True,8,supporting,0.0347,East Asian,high,neutral,flat,none,low
Money Shot: The Pornhub Story,2023,2023,1,Documentary,1087040,movie,Natassia Dreams,1626140,3,unspecified,,Self - Pornhub Ambassador,True,9,supporting,0.0309,Mixed/Multiracial,medium,neutral,flat,none,low
Money Shot: The Pornhub Story,2023,2023,1,Documentary,1087040,movie,Gwen Adora,3970051,1,female,,Self - Porn Performer,True,10,supporting,0.0278,White,high,neutral,flat,none,low
Money Shot: The Pornhub Story,2023,2023,1,Documentary,1087040,movie,Dani Pinter,3970061,1,female,,"Self - Senior Legal Counsel, NCOSE",True,11,minor,0.0253,White,High,neutral,flat,none,low
Money Shot: The Pornhub Story,2023,2023,1,Documentary,1087040,movie,Nicholas Kristof,1099447,2,male,,"Self - Columnist, The New York Times",True,12,minor,0.0232,White,high,neutral,flat,none,low
Money Shot: The Pornhub Story,2023,2023,1,Documentary,1087040,movie,Whitney Burgoyne,3970072,0,unspecified,,Self - Former MindGeek Employee,True,13,minor,0.0214,White,medium,neutral,flat,none,low
Money Shot: The Pornhub Story,2023,2023,1,Documentary,1087040,movie,Feras Antoon,3728100,0,unspecified,,"Self - CEO, MindGeek (archive footage)",True,14,minor,0.0199,Middle Eastern,high,neutral,flat,none,low
Money Shot: The Pornhub Story,2023,2023,1,Documentary,1087040,movie,David Tassillo,3728102,0,unspecified,,"Self - COO, MindGeek (archive footage)",True,15,minor,0.0185,White,medium,neutral,flat,none,low
Money Shot: The Pornhub Story,2023,2023,1,Documentary,1087040,movie,Corey Urman,3970077,0,unspecified,,"Self - Vice President, MindGeek (archive footage)",True,16,minor,0.0174,White,High,neutral,flat,none,low
Money Shot: The Pornhub Story,2023,2023,1,Documentary,1087040,movie,Yiota Souras,3970079,0,unspecified,,"Self - Senior VP & General Counsel, NCMEC",True,17,minor,0.0164,White,medium,neutral,flat,none,low
Money Shot: The Pornhub Story,2023,2023,1,Documentary,1087040,movie,Serena Fleites,3970081,0,unspecified,,Self,True,18,minor,0.0154,Hispanic/Latino,high,neutral,flat,none,low
Money Shot: The Pornhub Story,2023,2023,1,Documentary,1087040,movie,Michael Bowe,3970082,0,unspecified,,"Self - Attorney, Brown Rudnick LLP",True,19,minor,0.0146,White,high,neutral,flat,none,low
Money Shot: The Pornhub Story,2023,2023,1,Documentary,1087040,movie,Allie Eve Knox,1622656,1,female,,Self - Porn Performer,True,20,minor,0.0139,White,high,neutral,flat,none,low
Greenland 2: Migration,2026,2026,1,Adventure|Thriller|Science Fiction,840464,movie,Gerard Butler,17276,2,male,,John Garrity,True,1,lead,0.278,White,high,protagonist,significant,positive,medium
Greenland 2: Migration,2026,2026,1,Adventure|Thriller|Science Fiction,840464,movie,Morena Baccarin,54882,1,female,,Allison Garrity,True,2,lead,0.139,Mixed/Multiracial,high,protagonist,significant,positive,medium
Greenland 2: Migration,2026,2026,1,Adventure|Thriller|Science Fiction,840464,movie,Roman Griffin Davis,2054851,2,male,,Nathan Garrity,True,3,lead,0.0927,White,high,protagonist,significant,positive,medium
